url,sha256,fetched_at,county,year,doc_type,local_path,http_status,content_type,bytes,note
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Englewood-Cliffs-Gen25.pdf,a2ea8f4e53f7014993753d3421e5d88cc86b34002956d1152863a4d6be63419e,2026-09-20T10:18:35+00:00,bergen,2025,sample_ballot,cache/bergen/2025/englewood-cliffs.pdf,200,application/pdf,410001,Englewood-Cliffs
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Fair-Lawn-Gen25.pdf,7294ac413f96cf02480809d8544695caf456689100c1a495b1c671ed5b3b4fa8,2026-09-20T10:18:37+00:00,bergen,2025,sample_ballot,cache/bergen/2025/fair-lawn.pdf,200,application/pdf,519667,Fair-Lawn
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Fairview-Gen25.pdf,7a8045491acf13b9b6b58cb42e0d10ebdace8df1b03001ed21ee54ac0c9f0d8a,2026-09-20T10:18:38+00:00,bergen,2025,sample_ballot,cache/bergen/2025/fairview.pdf,200,application/pdf,403173,Fairview
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Fort-Lee-Gen25.pdf,40c557fe9e258042134dd043b6e2fb9cb6262df25012a3ece600fa1460659c99,2026-09-20T10:18:39+00:00,bergen,2025,sample_ballot,cache/bergen/2025/fort-lee.pdf,200,application/pdf,410868,Fort-Lee
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Franklin-Lakes-Gen25.pdf,bd0e99c2b4b8bb95faec5312ac2a3089e394f2463eef9a8146cf9c95317b8f93,2026-09-20T10:18:41+00:00,bergen,2025,sample_ballot,cache/bergen/2025/franklin-lakes.pdf,200,application/pdf,411828,Franklin-Lakes
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Garfield-Gen25.pdf,5ff06bc2c43b6cd9e24a385acacfc752a908630bc8a2bbce37e4188e1abb9d9f,2026-09-20T10:18:42+00:00,bergen,2025,sample_ballot,cache/bergen/2025/garfield.pdf,200,application/pdf,404595,Garfield
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Glen-Rock-Gen25.pdf,97931fb66eb13d37049f3957cbd2c659a441392ca5547a2ba3853fd4d6203b58,2026-09-20T10:18:44+00:00,bergen,2025,sample_ballot,cache/bergen/2025/glen-rock.pdf,200,application/pdf,520131,Glen-Rock
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Hackensack-Gen25.pdf,0d81e2852e15207be17b53fc8967b6e5f85939f0d93bded07c939aede4cefc2a,2026-09-20T10:18:46+00:00,bergen,2025,sample_ballot,cache/bergen/2025/hackensack.pdf,200,application/pdf,409742,Hackensack
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Harrington-Park-Gen25.pdf,21c4313ad5cffd0be09fb08cdabc2e4c58f6cfd4c574fee64592492fa2ece545,2026-09-20T10:18:47+00:00,bergen,2025,sample_ballot,cache/bergen/2025/harrington-park.pdf,200,application/pdf,411546,Harrington-Park
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Hasbrouck-Heights-Gen25.pdf,fc9645cd596c16f8a7d0c70d7a37a70a56f536996968b1cced8a412093c3b4bc,2026-09-20T10:18:49+00:00,bergen,2025,sample_ballot,cache/bergen/2025/hasbrouck-heights.pdf,200,application/pdf,522189,Hasbrouck-Heights
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Haworth-Gen25.pdf,729cb77bcebe1288892a55334a4fe13511d5dd54b6de296347e0e9767d20d4f7,2026-09-20T10:18:51+00:00,bergen,2025,sample_ballot,cache/bergen/2025/haworth.pdf,200,application/pdf,414271,Haworth
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Hillsdale-Gen25.pdf,5ca4e72f08de438675620778730970253e29b906c5e3c510a7ac3d5b0692e8f2,2026-09-20T10:18:52+00:00,bergen,2025,sample_ballot,cache/bergen/2025/hillsdale.pdf,200,application/pdf,411124,Hillsdale
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Ho-Ho-Kus-Gen25.pdf,f1792c1b159a8a0ef67ca35010c0b800967cea33e98aa172182bd73228bc9b54,2026-09-20T10:18:54+00:00,bergen,2025,sample_ballot,cache/bergen/2025/ho-ho-kus.pdf,200,application/pdf,410746,Ho-Ho-Kus
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Leonia-Gen25.pdf,f8a40dc07d557d7cea238e38a178e3720df27c5329fc20d45a98d78f3277cd5f,2026-09-20T10:18:55+00:00,bergen,2025,sample_ballot,cache/bergen/2025/leonia.pdf,200,application/pdf,409351,Leonia
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Little-Ferry-Gen25.pdf,9c0f31cd91809cf64276e874f39278387279661f3f5b74e49e09ada9cb26ece9,2026-09-20T10:18:57+00:00,bergen,2025,sample_ballot,cache/bergen/2025/little-ferry.pdf,200,application/pdf,410318,Little-Ferry
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Lodi-Gen25.pdf,547168136d84d211594771524b61c62c92b1487036297fb0a09fc2cb0a31be46,2026-09-20T10:18:58+00:00,bergen,2025,sample_ballot,cache/bergen/2025/lodi.pdf,200,application/pdf,407539,Lodi
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Lyndhurst-Gen25.pdf,51a8b639cb03112a0ea588720e2bc7ce03d5cdcd366787bcd0a2fb51afe2dc47,2026-09-20T10:19:00+00:00,bergen,2025,sample_ballot,cache/bergen/2025/lyndhurst.pdf,200,application/pdf,410374,Lyndhurst
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Mahwah-Gen25.pdf,db31ee0f9c8efe088e48ac646a94b09e22015a16a9993dd09a39de80808f5b81,2026-09-20T10:19:02+00:00,bergen,2025,sample_ballot,cache/bergen/2025/mahwah.pdf,200,application/pdf,410084,Mahwah
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Maywood-Gen25.pdf,d50c2df8db92273b3fdd01694cfbfda1b9ba64f0ac0f6cc167acb1006ade0bf8,2026-09-20T10:19:03+00:00,bergen,2025,sample_ballot,cache/bergen/2025/maywood.pdf,200,application/pdf,410282,Maywood
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Midland-Park-Gen25.pdf,0afe6b02e4b02e18b1776e35c9dd020b8bc8f0b2e733893e3321f5a3128cd647,2026-09-20T10:19:05+00:00,bergen,2025,sample_ballot,cache/bergen/2025/midland-park.pdf,200,application/pdf,521259,Midland-Park
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Montvale-Gen25.pdf,7537282a8ed2c5239be9f4abde6607774764a7c554108a02ee7fdcabbf833e47,2026-09-20T10:19:06+00:00,bergen,2025,sample_ballot,cache/bergen/2025/montvale.pdf,200,application/pdf,410812,Montvale
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Moonachie-Gen25.pdf,d2ef134f850559a03072f1ab7058896d0f4655c5b5217abf266208ef652820bb,2026-09-20T10:19:08+00:00,bergen,2025,sample_ballot,cache/bergen/2025/moonachie.pdf,200,application/pdf,409025,Moonachie
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/New-Milford-Gen25.pdf,4cd0c644af84dd8c7b6e38dc749497f368736098f23fa1e95572d400b53a598d,2026-09-20T10:19:09+00:00,bergen,2025,sample_ballot,cache/bergen/2025/new-milford.pdf,200,application/pdf,410203,New-Milford
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/North-Arlington-Gen25.pdf,199f613a4309ac95009ab58c3817148399c319e8cb7cb11dd93225e06f7d0bee,2026-09-20T10:19:11+00:00,bergen,2025,sample_ballot,cache/bergen/2025/north-arlington.pdf,200,application/pdf,410793,North-Arlington
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Northvale-Gen25.pdf,ebef386a9a1eeeb4407d79ba31158c70428cee5b9787ad2a5e87a501499df27f,2026-09-20T10:19:12+00:00,bergen,2025,sample_ballot,cache/bergen/2025/northvale.pdf,200,application/pdf,411339,Northvale
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Norwood-Gen25.pdf,2c7664efb7aa64039ddb4d2624a0cb7eed0bf18c37714dc756b5d4571333ef08,2026-09-20T10:19:14+00:00,bergen,2025,sample_ballot,cache/bergen/2025/norwood.pdf,200,application/pdf,411765,Norwood
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Oakland-Gen25.pdf,e04554d2870a6164735f64a3985fe992cc7b6a381a87768b3c5602d18b5e8f9b,2026-09-20T10:19:15+00:00,bergen,2025,sample_ballot,cache/bergen/2025/oakland.pdf,200,application/pdf,410332,Oakland
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Old-Tappan-Gen25.pdf,232dc1b3b93eca8074ad211fddf11e1a9a4f87c01aa8adea294ee572cc440321,2026-09-20T10:19:17+00:00,bergen,2025,sample_ballot,cache/bergen/2025/old-tappan.pdf,200,application/pdf,410300,Old-Tappan
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Oradell-Gen25.pdf,c03760f84b361052eaf6693a3371bd0fc40741ac602b60bd95c7ec1ee77bd23a,2026-09-20T10:19:19+00:00,bergen,2025,sample_ballot,cache/bergen/2025/oradell.pdf,200,application/pdf,546798,Oradell
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Palisades-Park-Gen25.pdf,f015e7dca3ba08cdee42308096b8ec647900b0ddaef4098d2e4bf0d6539163d9,2026-09-20T10:19:20+00:00,bergen,2025,sample_ballot,cache/bergen/2025/palisades-park.pdf,200,application/pdf,409962,Palisades-Park
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Paramus-Gen25.pdf,3751b3983c64700d549f16a24c76ff59399e7a17919516df388f3b01735f9299,2026-09-20T10:19:22+00:00,bergen,2025,sample_ballot,cache/bergen/2025/paramus.pdf,200,application/pdf,519330,Paramus
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Park-Ridge-Gen25.pdf,5ee1f2e6074b38dbc17966c68536b29d4f9b286543679791811f4ac6cb0276ee,2026-09-20T10:19:24+00:00,bergen,2025,sample_ballot,cache/bergen/2025/park-ridge.pdf,200,application/pdf,1499892,Park-Ridge
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Ramsey-Gen25.pdf,8c382e8f7e150f54f9e396366f2cbd7642ab6f6c95cd4b1154517462810b1006,2026-09-20T10:19:26+00:00,bergen,2025,sample_ballot,cache/bergen/2025/ramsey.pdf,200,application/pdf,411025,Ramsey
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Ridgefield-Gen25.pdf,c5514331fa952bc12d37fe865c33294f8eeaf8d2ed049da432944e4bb588e72b,2026-09-20T10:19:27+00:00,bergen,2025,sample_ballot,cache/bergen/2025/ridgefield.pdf,200,application/pdf,411225,Ridgefield
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Ridgefield-Park-Gen25.pdf,e198f7bc184188203211e65aa5624fa2e8d308c57c85c9347bdebf7e9a5d320c,2026-09-20T10:19:28+00:00,bergen,2025,sample_ballot,cache/bergen/2025/ridgefield-park.pdf,200,application/pdf,409490,Ridgefield-Park
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Ridgewood-Gen25.pdf,bed641c24e9fb6b3f5a1932fd97c37d2573041fc07bd7114f66229af6f217422,2026-09-20T10:19:30+00:00,bergen,2025,sample_ballot,cache/bergen/2025/ridgewood.pdf,200,application/pdf,539056,Ridgewood
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/River-Edge-Gen25.pdf,177172d0a4da4399c8942222d2d8ea1c334aba7cf33cce74a0eb2e7713e41516,2026-09-20T10:19:32+00:00,bergen,2025,sample_ballot,cache/bergen/2025/river-edge.pdf,200,application/pdf,410952,River-Edge
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/River-Vale-Gen25.pdf,70e697062ee0a9692c6ff7e34f003335ddc28fdb12cc22bf329ffefdc54101a6,2026-09-20T10:19:34+00:00,bergen,2025,sample_ballot,cache/bergen/2025/river-vale.pdf,200,application/pdf,516864,River-Vale
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Rochelle-Park-Gen25.pdf,7f5681f127b15f1a8eb173708fc706147a708f5fa821ed6d93f399894fda1e9e,2026-09-20T10:19:35+00:00,bergen,2025,sample_ballot,cache/bergen/2025/rochelle-park.pdf,200,application/pdf,409426,Rochelle-Park
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Rockleigh-Gen25.pdf,adc2868518424bc832fea7828fc5d014c879d70948073ddb05f0a35e3e6a57d7,2026-09-20T10:19:37+00:00,bergen,2025,sample_ballot,cache/bergen/2025/rockleigh.pdf,200,application/pdf,404201,Rockleigh
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Rutherford-Gen25.pdf,f001688d9e38c8dfb68eafbdf78b3cb09b25d3f4d50478df0936cbc76259cb25,2026-09-20T10:19:38+00:00,bergen,2025,sample_ballot,cache/bergen/2025/rutherford.pdf,200,application/pdf,410518,Rutherford
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Saddle-Brook-Gen25.pdf,206ce06765f6a8ce5e87ad5ded5d70f62ada831f46dae0b7420d8da28478c5fc,2026-09-20T10:19:40+00:00,bergen,2025,sample_ballot,cache/bergen/2025/saddle-brook.pdf,200,application/pdf,514371,Saddle-Brook
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Saddle-River-Gen25.pdf,5d58d9c3e38067ef0c39392ceae48bf310a34918355bbb377701b2071a0e78ca,2026-09-20T10:19:42+00:00,bergen,2025,sample_ballot,cache/bergen/2025/saddle-river.pdf,200,application/pdf,410683,Saddle-River
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/South-Hackensack-Gen25.pdf,a1e7e085f86ad4a950ad0a7f7e4a9a8690635c32dcd2c89c8d71be1f7afb6f2f,2026-09-20T10:19:43+00:00,bergen,2025,sample_ballot,cache/bergen/2025/south-hackensack.pdf,200,application/pdf,409603,South-Hackensack
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Teaneck-Gen25.pdf,840720e8f4aefa3425ac809ed91e9b283cb62486cd5114ac7d00d474e7899078,2026-09-20T10:19:45+00:00,bergen,2025,sample_ballot,cache/bergen/2025/teaneck.pdf,200,application/pdf,515871,Teaneck
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Tenafly-Gen25.pdf,1e73c47ddcf804a835ed85efd575121b0fe2eea075030b60a5923b2e52329d83,2026-09-20T10:19:46+00:00,bergen,2025,sample_ballot,cache/bergen/2025/tenafly.pdf,200,application/pdf,409539,Tenafly
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Teterboro-Gen25.pdf,94d0afdb0fcac19943fa4a61934549c6067865664c4cc41fe5cab3bd8b00d896,2026-09-20T10:19:48+00:00,bergen,2025,sample_ballot,cache/bergen/2025/teterboro.pdf,200,application/pdf,396335,Teterboro
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Township-of-Washington-Gen25.pdf,8433c1d8f7f4ad885c41b16f62c3722bd9bf8c06e88e0d6db1287d4aa46d7b4f,2026-09-20T10:19:49+00:00,bergen,2025,sample_ballot,cache/bergen/2025/township-of-washington.pdf,200,application/pdf,412008,Township-of-Washington
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Upper-Saddle-River-Gen25.pdf,7fa67520ef32310319d4065d47c833d7d8797b9ff8c28451b24336e5283b1eda,2026-09-20T10:19:51+00:00,bergen,2025,sample_ballot,cache/bergen/2025/upper-saddle-river.pdf,200,application/pdf,412773,Upper-Saddle-River
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Waldwick-Gen25.pdf,e741d86f9de41abff8f0ff2f07a4ce9cf607aad1ed04188726db77f9ab2bd4bf,2026-09-20T10:19:52+00:00,bergen,2025,sample_ballot,cache/bergen/2025/waldwick.pdf,200,application/pdf,410786,Waldwick
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Wallington-Gen25.pdf,8434bd3da2dfc165c82ae37f02a58a70153111a41a2d98ed3e5bfb6b3c2b01c3,2026-09-20T10:19:54+00:00,bergen,2025,sample_ballot,cache/bergen/2025/wallington.pdf,200,application/pdf,411296,Wallington
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Westwood-Gen25.pdf,173691d70e725a533e928249077692e60de50512138a4af24c168b8890ed3965,2026-09-20T10:19:56+00:00,bergen,2025,sample_ballot,cache/bergen/2025/westwood.pdf,200,application/pdf,411816,Westwood
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Wood-Ridge-Gen25.pdf,c70bdad0906bdd00e4e09d08a9066cda7e5ff78a6a7a6b958d233b6ffa6330cb,2026-09-20T10:19:57+00:00,bergen,2025,sample_ballot,cache/bergen/2025/wood-ridge.pdf,200,application/pdf,409610,Wood-Ridge
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Woodcliff-Lake-Gen25.pdf,cf211e1ae0350ae5d57d758ec797e9e077cbecdf74df0a0acced679caf189e66,2026-09-20T10:19:58+00:00,bergen,2025,sample_ballot,cache/bergen/2025/woodcliff-lake.pdf,200,application/pdf,412018,Woodcliff-Lake
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Wyckoff-Gen25.pdf,095676d87d67e9ff6835232217c5e5d9f82e5aed6801bc285e58b0b36049ba12,2026-09-20T10:20:00+00:00,bergen,2025,sample_ballot,cache/bergen/2025/wyckoff.pdf,200,application/pdf,412679,Wyckoff
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2023/EnglewoodCliffs.pdf,,2026-09-20T10:26:30+00:00,bergen,2023,sample_ballot,,404,text/html,,Englewood-Cliffs
https://www.bergencountyclerk.gov/_Content/pdf/voting/sample-ballots/2025/Teaneck-Gen25.pdf,840720e8f4aefa3425ac809ed91e9b283cb62486cd5114ac7d00d474e7899078,2026-09-20T10:26:47+00:00,bergen,2025,sample_ballot,cache/bergen/2025/teaneck.pdf,200,application/pdf,515871,Teaneck
